operator,name,totalStake,reward
dymvaloper1th3wvhwjm9nn46a735gv37508hua8p9ekkz7f8,BoJack,494145.3371212575,132.870997267605419087
dymvaloper1thw8t8skc07sj5fyh9ggw4qachft6h8p9h4qwv,Huginn,492539.1137709135,133.898751083299938669
dymvaloper1c8c8a7en2qffh83mqw0t2fq7ey7ln5l765qmhd,AutoStake 🛡️ Slash Protected,449808.53457315644,117.107265498235421094
dymvaloper19w9y9sj2h87n35jdeclhgpujyh4wr7pkgtrymh,Staking4All,422739.3422892979,147.000000000000000054
dymvaloper1xt4rtmvqq3pavwjqdgxh74ppczfj2h084rj58s,Coinstamp,410451.92850220145,113.000000000000000055
dymvaloper1hpxp6c4vqnmcuyea437cxndnz0k8y6ag3cxsua,HFA X Defi Dojo,396812.53602553735,355.000000000000000055
dymvaloper14hgapjkvp53fvpsu8exfe4c76z7wje6kkej429,kooltek68,394744.525700998,103.365583775193165595
dymvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98tnj5qa,Kahuna,380560.91362429596,690.000000000000000053
dymvaloper12dcwljddj8u4402lt08quyxvh6vh7aj5umujct,Lefey,377094.0417993746,103.738257599058692135
dymvaloper1p3rmldcg8tpk26p67zv6z7u56yhtl2zsyfj8mx,Kalia Network,368785.4784043479,444.000000000000000050
dymvaloper14dma5d4fyk4jpyqnq3gu3u3amyqczn0jzfrws2,Allnodes,365496.61442710744,374.000000000000000050
dymvaloper1ptqatglfxu7c9nnu30fr4v0j9k3h35sd2zh7nd,Meria,364037.3699472412,53.234975079562109927
dymvaloper1fg7n4w7ffg7vdn5kuaesfkpsg69dyjkgeutq3y,Crosnest,360281.54367888166,110.000000000000000049
dymvaloper127chaf96mtdz33aqqnqmgnxtuas9d78pdalr5j,CroutonDigital,330606.05075740063,92.287913437434683623
dymvaloper1z8dewhura5yswqevj6733yaae0v0lhgp4uh7nq,Nodes.Guru,330287.7931916557,339.000000000000000045
dymvaloper1dq745p6w7juw6s8xwh8xethfxwxn9uv0efu3cr,deNodes,329066.2937500818,44.324760766012539265
dymvaloper1klq6n72844pq4pwqg9cwr34y997fn5wtx3y25f,WhisperNode 🤐,320077.494155158,67.000000000000000043
dymvaloper1n7g5mymqankqqvdt6nc9qt89vrjs899kunflht,HashKey Cloud,304088.41039680876,499.000000000000000082
dymvaloper1edyh6h0d8kyyv2lkgsdmxuf8qjv42lqf0zwpyc,Luganodes,302030.8901359713,702.000000000000000063
dymvaloper1pncst8xyy86956pgjejk4yfnn7ls89dzhkmw5f,Jaha,286805.9021104762,48.000000000000000039
dymvaloper1cxgzx0e4w2ryalgtee2yfqwppg4xgfdy63p4h0,NODEJUMPER,283361.8301464343,98.114945069507992790
dymvaloper1t69jjaa75suk35eda0fd2zjpqkr6qq4jjl87pq,jayjay,277363.59436231625,52.313867145231257045
dymvaloper139fgwkjyxz8056mqrf3gqfm39wenkvv4z0sah2,BloClick,263034.9436210547,35.734382923887426138
dymvaloper18sz4e4ahphh9mjj62gug20h2ka0g5e5pajcmz9,⭐️ PPNV Service ⭐️,255804.12282485337,163.000000000000000138
dymvaloper158jtup3hqzyhm4mvl85m4wswkjwg4nft6s3j52,owlstake,250220.041,137.172087210464870020
dymvaloper1her95p3up7kf4eqprd0hmdn8w860w87qkecmmm,Kynraze,247757.04916293477,85.244173401807899598
dymvaloper1qlurl7qwvv8whj46h29pzej0ymqn7ts0ct7459,StakeUp,241765.7160769607,176.000000000000000033
dymvaloper1hzcvcjmxts85rgk426x55czmscnzamdldr62h3,AndromedaPool,235591.6501671018,435.000000000000000033
dymvaloper1c6fykjedylh76ual2eymhdf0elqthmgke6lx2p,Wave,232112.3116919803,67.000000000000000032
dymvaloper1rfvyaaz3vudpsgjn6rtrjh85t0fjrggxr32nce,Stake&Relax 🦥,226472.94936492472,43.000000000000000031
dymvaloper1dg73hcnt00uhsuffakkjyth8qz2un40486h92f,1ce,215061.45653625263,100.978660519651209656
dymvaloper1u9xeaqdjz3kky2ymdhdsn0ra5uy9tc3ezrzymt,Kiln,209833.47168717248,144.000000000000000027
dymvaloper1ywytnstry8v5ltd5z403edqplguejs7mqpe52l,Provalidator,207468.08567004392,57.701908370802446553
dymvaloper173n9w966yuz9e43un3fvyf8wq4yp8yhkcvt3e7,SenseiNode,200515.48247422444,112.000000000000000027
dymvaloper1j9srl2kx3g7jkzd9zdekp48nha8zvlj46ac0vc,Restake,184280.0032984554,79.756522365954679329
dymvaloper19ht2v27n4uw37x3jp8pdkwccs26l8zxfe0tjwp,SECARD,183073.25320795854,26.492000296608892631
dymvaloper1e34nfdhhk7t5lh37shj4fymrhne9hs5mcth3h8,F5 Nodes,173371.25158491218,129.000000000000000023
dymvaloper1ufc9rudgvh7fh29p7pazld3zxt2tnpe4knwr6z,Equinox,163566.033019,56.000000000000000022
dymvaloper17pnxdyj9th042zfk9ehxwk5hn3hxz2frvysm3k,ContributionDAO,162533.30094331593,382.000000000000000022
dymvaloper1h6tsxct5wy62d5yvaenkysywrz42thp3nma052,Moonlet,151256.97732353388,2350.000000000000000020
dymvaloper1jdspdmphxkn4mjvpfxz4wemwz9lecvf0wguats,TAKESHI,95018.9276306028,13.953764109795007819
dymvaloper1p87xgcekkkpp783xl5wu48p0dw2p2duru5ul9n,CoinHunters,84744.89015615697,50.000000000000000012
dymvaloper1nk4vsmte3yr4ku28cr56xlgfvaz058fn49hkxa,Hexnodes,70099.644812293,37.000000000000000013
dymvaloper1qy47z0x6umvjpejvvp32red2qvkcc4jgvel5vz,Tecnodes,70043.58012208488,501.000000000000000009
dymvaloper1mgu88mkl88q5l9h6wvzus7ul2fc263g4hpt2mj,VNBNODE,2209.0169374066504,0.000000000000000000
dymvaloper122n2r4f0y6ud5d4s7hlw9pjxuskjlc4x4zrjsy,JW Node,10,
dymvaloper1ngrdd47ngyfewld7djqs5p8xvas8znnpxv44hh,enzifiri,1.000000000102,
dymvaloper1n5lavsd8qhtfwr5w4svd68kvu5s9gjxs50jqts,monivong,0,
dymvaloper1s60cwqtxxa2c5srqh886rt9v9m6w9q4nwyr990,intruder,0,
dymvaloper1h2gtpt759se852squgywf5zl2jv9q6qsxj3e0h,jardeux,0,
dymvaloper1xr6j9zepn3vwlvavzkjc20gt5gx6rudmnftpuu,bigbossmum_577764-1,0,
dymvaloper1gkq6zsdzuf0gnah7h8lwfqfhh3qt5uthws2599,🐱KittyVerse🐱,0,
dymvaloper1nmmm3hg5yke99k2x3ff7djtxfkj5f4gkt74a3q,0xHub,0,
dymvaloper1unpjfks76h7attl2326hz27lpuvhj33nexn7qu,tekin86,0,
dymvaloper1hnjgqfupe7xy5cmjffu56fkpu4uva9sluh7mkh,molla202,0,
