operator,name,totalStake,reward
dymvaloper1taava3hdv33ps7es7yvwjx7x08lzz3s2mqfp6v,𝐥𝐞𝐬𝐧𝐢𝐤 | 𝐔𝐓𝐒𝐀,10758448.490988169,2457.855754289143547325
dymvaloper1rnxezglxwhppgdh7n8yk5tcuenqqenvrxyhyue,Validatrium.com,10434466.259916523,2337.280048924001462189
dymvaloper1f33a6vpcfdrg0cukwn89sd2mjkztaf7et0tnu0,Wetez,10420821.271636968,2376.000000000000001393
dymvaloper10yu9ul3v8gqntv9h3z3nl09qs8dcguesfvar8a,Silk Nodes,9983854.475441398,2009.214730394976228052
dymvaloper1tdwdzhyxqd9mdnywfh6sc3dl3926rvnuqq98fh,alphab.ai,7556171.502613228,2379.000000000000001299
dymvaloper1jpvku8u4al5kx4zm3hqm9j9faw3qhx6ss4ueq9,NodeStake,6746854.630998002,939.758999801939359716
dymvaloper1vsef0kw7ng03w5evv6s3wzcf2nce85zccj44r4,Node.Monster,5689598.896564479,2290.023321620159044709
dymvaloper1ulez27lxpfrpnfqdtgjxgdhr6fz42mgppq8rzv,PRYZM | StakeDrop,5683013.165578019,1294.236393758194167220
dymvaloper1pnt0h7q2htmmxprdxgwx9qkatv8slydc2gekpg,polkachu.com,5311734.130229579,2133.225155419164769520
dymvaloper1vmzs5lq0kanz96nmr86d05kx4y3nrhsshn6lqa,Stakecito,5013643.4554456575,1827.000000000000000613
dymvaloper1ema6flggqeakw3795cawttxfjspa48l4x0e2mh,Chorus One,4247958.4377977485,1241.188740504642441746
dymvaloper127eg9tu95jqvphdz287qu00wcteqqj4h70eh8f,Range,4009258.5630911966,2304.000000000000000536
dymvaloper1zx4p8utcjlzj2xuksxnvcj4r3cvdu2cxaqyn60,Enigma,3602010.0804241924,968.553046082079297508
dymvaloper1s994z2zh3w5erccv38k0h962avesgcfznrxkfs,Nocturnal Labs,3272527.2841797397,655.000000000000000439
dymvaloper10xs07qjkgv94rh6mhm6jppfeq79xf2j83ltw00,Samanvay,3236657.375255764,410.874820994396636816
dymvaloper1h7222cz3y7hh9u9fym73a6xqw6keggkwgsq39a,KudasaiJP,3228477.8006099537,433.067071554164463551
dymvaloper15ck9au82yp6rz36gvfnx3w5zpgspguttuvw5z8,Keplr,3032833.690634329,617.036378576688202933
dymvaloper17kmuknu4f3sqfhqtzpx0znnz3nuh5slwcqz6cg,P2P.ORG,2675551.8876286265,422.967540047612673278
dymvaloper1x4dhky07zxuaew2ru7tgvtd68vjk3x56w5p5lh,The_Cybernetics,2639123.293154702,211.780505605059737556
dymvaloper1swmv950astgu5k2j6jdkshhflqpq6yjfexed0y,ValiDAO,2498917.0941374637,681.249085442519637134
dymvaloper1l6j00uq22yf09yxju8mkx4c2kk7a6h42w6sc8t,Swiss Staking,2371306.4414049806,622.298737473404443450
dymvaloper1skc8aut895jvg4hdxx7q89sus5x63ede6erjkj,NacionCrypto - Parceros,2312942.916436765,7324.000000000000000314
dymvaloper1gew0wjyl2praxsu8n3fq939hfchtrymeapue7k,StakeCapital,2300020,54.000000000000000054
dymvaloper1t7fxprq2m4p39u66knge4t6ftw3c8vqremwuuy,P-OPS Team,2182798.4605054795,6581.000000000000000293
dymvaloper1vtf9ytvqg8k7n3hx7rt7fezktg7przxmeduldc,AVIAONE.com 🟢,1949386.3996751057,269.618886554875810207
dymvaloper15un289g5slwzt77cpww53454lthfalpm3gsap0,Inter Blockchain Services,1758424.821272778,270.376155036715951166
dymvaloper192a6ttzqxu9hcmm6lh6nrv9jx7am27j9q7cyau,✅ CryptoCrew Validators,1701445.495283887,1108.000000000000000228
dymvaloper1yhzdxg49u0ce2e8pkagf6vlz6j3uhr8vdapfs0,Imperator.co,1578207.5906688792,2587.000000000000000225
dymvaloper1p7yzq8ltesa785yhq227urqcmfthvujy9v0srz,Forbole,1418856.1575468134,198.899627256566379165
dymvaloper12qeeprgtt42ujha56pp4kcnv0hpfy0kgvzwqef,Qubelabs,1337197.2124984958,229.347091542595666525
dymvaloper1sadsshcnm9xxln6g6wewhxfh7tj6mhdyvrfpnu,HoodRun,1176701.6875642608,597.000000000000000159
dymvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57za0rqa4, Lavender.Five Nodes 🐝,1120075.6618424156,863.000000000000000156
dymvaloper1gd3n56lfg5nc7fgzsk7elzyl8d4nk8cuy4kprg,NIM NETWORK,1016043.3534050162,698.000000000000000217
dymvaloper14zatq4jagqtm9ejgvglnv0t364d88u80h99m64,Frens (🤝 🤝),1009525.6477226937,261.000000000000000144
dymvaloper1en26ajexy4zvm6gpvfpyukuvvzmes20nvjzzpe,BinanceNode,1002553.1455853065,156.347378831522222356
dymvaloper1lsjs7pwll7pqm40namkyx3e5qdwg0v0swrshud,POSTHUMAN | StakeDrop,996286.5402933474,144.028215878464668112
dymvaloper128sljm393cl62zwttfdkm65pkaz56gt0zf79sp,Pro-Nodes75,963677.6634970645,131.739321735587865796
dymvaloper1np8k8qumgekmj75pjz5rcqf483v9rlfxhjfnaq,silent,943838.1540719616,299.121715002551396489
dymvaloper1edyh6h0d8kyyv2lkgsdmxuf8qjv42lqf0zwpyc,Luganodes,910128.3790440334,639.000000000000000123
dymvaloper1xlnlh2uxsg3wl0skudqeeykkh4ku69jeaw6n9l,Rues,903069.0826976117,209.332536189878418718
dymvaloper15yh22qgvswsa4hg7k3ga8759m5s56a8mur5lls,Staked,851094.1328533514,118.361509623571946307
dymvaloper1tvn903vynfslcfy5jvwt2n667vunx4y8qxrsf5,Bro_n_Bro,727038.4614366527,104.875303307653877066
dymvaloper16ltrfvx4d707vnmg7saaduedr647rcmj3gxsyt, kjnodes.com 🦄,669141.6226219899,93.484830992760953956
dymvaloper18mg35pdmzv52ukqznfetatj0v9p94w9smnp9yd,PathrockNetwork,646864.1580333151,168.158159414873180129
dymvaloper1pex4h49yyp6ypcaffjw54kqdfh68valv7ljpgu,NakoTurk,561942.2363824084,153.511792821830625180
dymvaloper1ycsjsqqucdyvl2560y7y2yhfjaj0vvta4v7hm3,01node,559113.2141993748,2035.000000000000000075
dymvaloper1amxp0k0hg4edrxg85v07t9ka2tfuhamhldgf8e,🔥STAVR🔥 REStake ON✅,542153.4290392841,144.864407143378694006
dymvaloper1kve2h033l0076emw2agvj4z5d2c7f98809mclz,Brightlystake,531731.7322543244,3359.000000000000000071
dymvaloper1ta56hcqaxj55wu8emarnw090gk5uq4366uz572,[NODERS],515705.2400981825,380.103845813750386028
dymvaloper16eu7dmkxrtq5207tyudx8agnlu8k5qua7vqs4y,Active Nodes,510099.71317306807,128.000000000000000068
dymvaloper1d6frzdlgq8tq5hsmpty7hcnl0jf9q3pjcgz2t6,AgoraNodes,509158.3240454518,81.355064873373455066
dymvaloper1vgptdq22lpjcdeh9a5fp29uzf3xuw93kl2pa3c,StingRay,508686.0036676301,96.284569799346802449
dymvaloper1fy8uv0aqr7t5uvhdus9qhg5myepagvrk7sct9x,Smart Stake 📈📊,501735.5561808359,82.003776267629188317
dymvaloper1thw8t8skc07sj5fyh9ggw4qachft6h8p9h4qwv,Huginn,498967.9450504275,135.753065036255443350
dymvaloper1th3wvhwjm9nn46a735gv37508hua8p9ekkz7f8,BoJack,497679.562508949,109.098866281968821456
dymvaloper1c8c8a7en2qffh83mqw0t2fq7ey7ln5l765qmhd,AutoStake 🛡️ Slash Protected,460172.0516906754,108.653490037837608403
dymvaloper1hpxp6c4vqnmcuyea437cxndnz0k8y6ag3cxsua,HFA X Defi Dojo,434442.1533874234,300.000000000000000062
dymvaloper1xt4rtmvqq3pavwjqdgxh74ppczfj2h084rj58s,Coinstamp,412415.4060076102,58.000000000000000055
dymvaloper127chaf96mtdz33aqqnqmgnxtuas9d78pdalr5j,CroutonDigital,408068.688656108,100.171097509354422013
dymvaloper14hgapjkvp53fvpsu8exfe4c76z7wje6kkej429,kooltek68,396415.93095953896,103.637976468007467017
dymvaloper1ptqatglfxu7c9nnu30fr4v0j9k3h35sd2zh7nd,Meria,395399.13780353096,123.038119761202369951
dymvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98tnj5qa,Kahuna,395344.59581461723,637.000000000000000053
dymvaloper19w9y9sj2h87n35jdeclhgpujyh4wr7pkgtrymh,Staking4All,384287.54481896566,93.000000000000000052
dymvaloper14dma5d4fyk4jpyqnq3gu3u3amyqczn0jzfrws2,Allnodes,378441.2379850419,324.000000000000000053
dymvaloper12dcwljddj8u4402lt08quyxvh6vh7aj5umujct,Lefey,377595.1505605962,97.194316745664565230
dymvaloper1fg7n4w7ffg7vdn5kuaesfkpsg69dyjkgeutq3y,Crosnest,374034.23710085516,60.000000000000000051
dymvaloper1p3rmldcg8tpk26p67zv6z7u56yhtl2zsyfj8mx,Kalia Network,372152.40809720254,395.000000000000000050
dymvaloper1z8dewhura5yswqevj6733yaae0v0lhgp4uh7nq,Nodes.Guru,330824.3514577185,294.000000000000000044
dymvaloper1dq745p6w7juw6s8xwh8xethfxwxn9uv0efu3cr,deNodes,328957.1259279171,43.963830545110810345
dymvaloper1klq6n72844pq4pwqg9cwr34y997fn5wtx3y25f,WhisperNode 🤐,318882.6823789058,24.000000000000000024
dymvaloper1n7g5mymqankqqvdt6nc9qt89vrjs899kunflht,HashKey Cloud,303919.0136216107,417.000000000000000081
dymvaloper1pncst8xyy86956pgjejk4yfnn7ls89dzhkmw5f,Jaha,288579.63548339094,105.535296056685123362
dymvaloper1cxgzx0e4w2ryalgtee2yfqwppg4xgfdy63p4h0,NODEJUMPER,283663.70220918435,107.389583485699389697
dymvaloper1t69jjaa75suk35eda0fd2zjpqkr6qq4jjl87pq,jayjay,277968.088744071,45.951444725572706200
dymvaloper139fgwkjyxz8056mqrf3gqfm39wenkvv4z0sah2,BloClick,273693.5886103062,36.689471102684395792
dymvaloper18sz4e4ahphh9mjj62gug20h2ka0g5e5pajcmz9,⭐️ PPNV Service ⭐️,255853.69100531036,178.668740721366762621
dymvaloper1hzcvcjmxts85rgk426x55czmscnzamdldr62h3,AndromedaPool,253480.72594183488,402.000000000000000035
dymvaloper1her95p3up7kf4eqprd0hmdn8w860w87qkecmmm,Kynraze,250752.58986356598,77.392623550924770520
dymvaloper158jtup3hqzyhm4mvl85m4wswkjwg4nft6s3j52,owlstake,250216,121.253445986342367578
dymvaloper1c6fykjedylh76ual2eymhdf0elqthmgke6lx2p,Wave,243068.15158796063,35.000000000000000033
dymvaloper1qlurl7qwvv8whj46h29pzej0ymqn7ts0ct7459,StakeUp,241791.29384635002,143.000000000000000032
dymvaloper1rfvyaaz3vudpsgjn6rtrjh85t0fjrggxr32nce,Stake&Relax 🦥,226875.6483429159,81.312705274950786235
dymvaloper1dg73hcnt00uhsuffakkjyth8qz2un40486h92f,1ce,217264.36079603765,72.000000000000000029
dymvaloper1ywytnstry8v5ltd5z403edqplguejs7mqpe52l,Provalidator,212885.6270813899,58.802753245702622759
dymvaloper173n9w966yuz9e43un3fvyf8wq4yp8yhkcvt3e7,SenseiNode,200455.15358212983,85.000000000000000027
dymvaloper1u9xeaqdjz3kky2ymdhdsn0ra5uy9tc3ezrzymt,Kiln,200224.17051278922,117.000000000000000027
dymvaloper1j9srl2kx3g7jkzd9zdekp48nha8zvlj46ac0vc,Restake,185363.55034561135,127.000583474655156438
dymvaloper19ht2v27n4uw37x3jp8pdkwccs26l8zxfe0tjwp,SECARD,183698.74648013272,25.096470470927851188
dymvaloper1e34nfdhhk7t5lh37shj4fymrhne9hs5mcth3h8,F5 Nodes,173351.21465661103,106.000000000000000023
dymvaloper17pnxdyj9th042zfk9ehxwk5hn3hxz2frvysm3k,ContributionDAO,163704.06044754002,360.000000000000000022
dymvaloper1ufc9rudgvh7fh29p7pazld3zxt2tnpe4knwr6z,Equinox,163565,34.000000000000000022
dymvaloper1h6tsxct5wy62d5yvaenkysywrz42thp3nma052,Moonlet,152589.54613902522,2330.000000000000000021
dymvaloper1jdspdmphxkn4mjvpfxz4wemwz9lecvf0wguats,TAKESHI,98280.35214293633,13.038766643792783020
dymvaloper1p87xgcekkkpp783xl5wu48p0dw2p2duru5ul9n,CoinHunters,86601.32842380677,39.000000000000000012
dymvaloper1nk4vsmte3yr4ku28cr56xlgfvaz058fn49hkxa,Hexnodes,72465.60124083451,24.000000000000000014
dymvaloper1qy47z0x6umvjpejvvp32red2qvkcc4jgvel5vz,Tecnodes,71537.38211770872,491.000000000000000010
dymvaloper1mgu88mkl88q5l9h6wvzus7ul2fc263g4hpt2mj,VNBNODE,2345.542909488097,0.000000000000000000
dymvaloper122n2r4f0y6ud5d4s7hlw9pjxuskjlc4x4zrjsy,JW Node,10,
dymvaloper1ngrdd47ngyfewld7djqs5p8xvas8znnpxv44hh,enzifiri,0,
dymvaloper1n5lavsd8qhtfwr5w4svd68kvu5s9gjxs50jqts,monivong,0,
dymvaloper1s60cwqtxxa2c5srqh886rt9v9m6w9q4nwyr990,intruder,0,
dymvaloper1nmmm3hg5yke99k2x3ff7djtxfkj5f4gkt74a3q,0xHub,0,
dymvaloper1xr6j9zepn3vwlvavzkjc20gt5gx6rudmnftpuu,bigbossmum_577764-1,0,
dymvaloper1gkq6zsdzuf0gnah7h8lwfqfhh3qt5uthws2599,🐱KittyVerse🐱,0,
dymvaloper1unpjfks76h7attl2326hz27lpuvhj33nexn7qu,tekin86,0,
dymvaloper1hnjgqfupe7xy5cmjffu56fkpu4uva9sluh7mkh,molla202,0,
dymvaloper1h2gtpt759se852squgywf5zl2jv9q6qsxj3e0h,jardeux,0,
