operator,name,totalStake,reward
dymvaloper1en26ajexy4zvm6gpvfpyukuvvzmes20nvjzzpe,BinanceNode,1401347.9462178992,1160.000000000000000370
dymvaloper1sadsshcnm9xxln6g6wewhxfh7tj6mhdyvrfpnu,HoodRun,1267031.18514958,959.716905186766064030
dymvaloper19w9y9sj2h87n35jdeclhgpujyh4wr7pkgtrymh,Staking4All,1206122.5894414207,1985.799840405264902691
dymvaloper1tvn903vynfslcfy5jvwt2n667vunx4y8qxrsf5,Bro_n_Bro,1192514.127660576,464.655003166723166834
dymvaloper15un289g5slwzt77cpww53454lthfalpm3gsap0,Inter Blockchain Services,1163736.0888057698,407.942731968340584946
dymvaloper18mg35pdmzv52ukqznfetatj0v9p94w9smnp9yd,PathrockNetwork,1116248.302881418,720.781750980054837414
dymvaloper1kve2h033l0076emw2agvj4z5d2c7f98809mclz,Brightlystake,1079216.012398721,2746.000000000000000388
dymvaloper1c6fykjedylh76ual2eymhdf0elqthmgke6lx2p,Wave,1075974.9439760565,548.000000000000000376
dymvaloper192a6ttzqxu9hcmm6lh6nrv9jx7am27j9q7cyau,✅ CryptoCrew Validators,1046248.7768974359,2398.000000000000000366
dymvaloper1lsjs7pwll7pqm40namkyx3e5qdwg0v0swrshud,POSTHUMAN | StakeDrop,1009289.2444021194,438.534036054267627392
dymvaloper1np8k8qumgekmj75pjz5rcqf483v9rlfxhjfnaq,silent,994610.6734934278,1952.315152915365329857
dymvaloper1pex4h49yyp6ypcaffjw54kqdfh68valv7ljpgu,NakoTurk,986653.8530348323,768.000000000000000362
dymvaloper1ycsjsqqucdyvl2560y7y2yhfjaj0vvta4v7hm3,01node,965525.2355866736,1439.000000000000000337
dymvaloper14hgapjkvp53fvpsu8exfe4c76z7wje6kkej429,kooltek68,961871.0979204136,716.309436795640923696
dymvaloper1th3wvhwjm9nn46a735gv37508hua8p9ekkz7f8,BoJack,896253.3530356262,355.340774371984319178
dymvaloper1vtf9ytvqg8k7n3hx7rt7fezktg7przxmeduldc,AVIAONE.com 🟢,890319.9370136647,322.142179259155606397
dymvaloper1hpxp6c4vqnmcuyea437cxndnz0k8y6ag3cxsua,HFA X Defi Dojo,871803.9245685537,468.000000000000000384
dymvaloper1ywytnstry8v5ltd5z403edqplguejs7mqpe52l,Provalidator,846504.243413239,1020.000000000000000293
dymvaloper16ltrfvx4d707vnmg7saaduedr647rcmj3gxsyt, kjnodes.com 🦄,832318.0457395787,329.294005181925674427
dymvaloper1gd3n56lfg5nc7fgzsk7elzyl8d4nk8cuy4kprg,NIM NETWORK,818731.0034296679,467.000000000000000457
dymvaloper1h6tsxct5wy62d5yvaenkysywrz42thp3nma052,Moonlet,814421.9685476429,2013.000000000000000284
dymvaloper1n7g5mymqankqqvdt6nc9qt89vrjs899kunflht,HashKey Cloud,805434.13129597,3711.000000000000000561
dymvaloper15yh22qgvswsa4hg7k3ga8759m5s56a8mur5lls,Staked,795876.0792064273,290.095027875128365907
dymvaloper1p3rmldcg8tpk26p67zv6z7u56yhtl2zsyfj8mx,Kalia Network,758946.289366432,896.000000000000000265
dymvaloper1thw8t8skc07sj5fyh9ggw4qachft6h8p9h4qwv,Huginn,755171.0148746987,264.328409156425992294
dymvaloper1j9srl2kx3g7jkzd9zdekp48nha8zvlj46ac0vc,Restake,751720.5439459175,2377.409212508321345660
dymvaloper1z8dewhura5yswqevj6733yaae0v0lhgp4uh7nq,Nodes.Guru,713823.7763081398,878.000000000000000497
dymvaloper16eu7dmkxrtq5207tyudx8agnlu8k5qua7vqs4y,Active Nodes,711802.9715880892,438.000000000000000248
dymvaloper128sljm393cl62zwttfdkm65pkaz56gt0zf79sp,Pro-Nodes75,663788.6362321923,289.728587004614477295
dymvaloper1vgptdq22lpjcdeh9a5fp29uzf3xuw93kl2pa3c,StingRay,654614.330036025,246.457365993678602001
dymvaloper1ptqatglfxu7c9nnu30fr4v0j9k3h35sd2zh7nd,Meria,643047.331355381,500.834665540880465444
dymvaloper1fg7n4w7ffg7vdn5kuaesfkpsg69dyjkgeutq3y,Crosnest,635208.1220525106,227.000000000000000224
dymvaloper1xt4rtmvqq3pavwjqdgxh74ppczfj2h084rj58s,Coinstamp,627537.0177968973,322.778867865276506071
dymvaloper1amxp0k0hg4edrxg85v07t9ka2tfuhamhldgf8e,🔥STAVR🔥 REStake ON✅,617175.460237432,228.401356590764877206
dymvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98tnj5qa,Kahuna,614713.5417439045,274.000000000000000214
dymvaloper19ht2v27n4uw37x3jp8pdkwccs26l8zxfe0tjwp,SECARD,601829.274862042,336.000000000000000280
dymvaloper12dcwljddj8u4402lt08quyxvh6vh7aj5umujct,Lefey,597500.2899414574,213.335833090922923499
dymvaloper17pnxdyj9th042zfk9ehxwk5hn3hxz2frvysm3k,ContributionDAO,594677.8961969881,1237.558011175168506338
dymvaloper1c8c8a7en2qffh83mqw0t2fq7ey7ln5l765qmhd,AutoStake 🛡️ Slash Protected,585706.6529937214,217.000000000000000206
dymvaloper1mgu88mkl88q5l9h6wvzus7ul2fc263g4hpt2mj,VNBNODE,556641.3510697918,471.519038380879099834
dymvaloper1p87xgcekkkpp783xl5wu48p0dw2p2duru5ul9n,CoinHunters,555547.6817085041,306.000000000000000217
dymvaloper1jdspdmphxkn4mjvpfxz4wemwz9lecvf0wguats,TAKESHI,527868.2686042887,188.754143016629183234
dymvaloper1cxgzx0e4w2ryalgtee2yfqwppg4xgfdy63p4h0,NODEJUMPER,525438.295953886,200.000000000000000183
dymvaloper1xlnlh2uxsg3wl0skudqeeykkh4ku69jeaw6n9l,Rues,521740.26941199315,339.000000000000000187
dymvaloper1ta56hcqaxj55wu8emarnw090gk5uq4366uz572,[NODERS],515128.3806972213,261.475341768306312950
dymvaloper1d6frzdlgq8tq5hsmpty7hcnl0jf9q3pjcgz2t6,AgoraNodes,509687.42501758557,430.000000000000000171
dymvaloper1t69jjaa75suk35eda0fd2zjpqkr6qq4jjl87pq,jayjay,496284.42213542515,285.000000000000000173
dymvaloper1qy47z0x6umvjpejvvp32red2qvkcc4jgvel5vz,Tecnodes,477573.75871130446,336.000000000000000167
dymvaloper1rfvyaaz3vudpsgjn6rtrjh85t0fjrggxr32nce,Stake&Relax 🦥,477122.14532439597,338.747183110647868483
dymvaloper139fgwkjyxz8056mqrf3gqfm39wenkvv4z0sah2,BloClick,475674.6839869263,339.000000000000000166
dymvaloper1dg73hcnt00uhsuffakkjyth8qz2un40486h92f,1ce,470344.7784414329,167.000000000000000164
dymvaloper127chaf96mtdz33aqqnqmgnxtuas9d78pdalr5j,CroutonDigital,453224.0967496324,402.159070811503719699
dymvaloper14dma5d4fyk4jpyqnq3gu3u3amyqczn0jzfrws2,Allnodes,412063.76778105093,727.000000000000000145
dymvaloper1pncst8xyy86956pgjejk4yfnn7ls89dzhkmw5f,Jaha,403473.50251692947,413.000000000000000141
dymvaloper1her95p3up7kf4eqprd0hmdn8w860w87qkecmmm,Kynraze,393577.97734847397,212.986873552720778818
dymvaloper18sz4e4ahphh9mjj62gug20h2ka0g5e5pajcmz9,⭐️ PPNV Service ⭐️,373133.0486957772,394.076611443508743443
dymvaloper1dq745p6w7juw6s8xwh8xethfxwxn9uv0efu3cr,deNodes,326204.89545627206,45.289692355242652120
dymvaloper1e34nfdhhk7t5lh37shj4fymrhne9hs5mcth3h8,F5 Nodes,173131.05000000002,4.000000000000000000
dymvaloper1qlurl7qwvv8whj46h29pzej0ymqn7ts0ct7459,StakeUp,42646.22955023384,0.000000000000000000
dymvaloper1nk4vsmte3yr4ku28cr56xlgfvaz058fn49hkxa,Hexnodes,15429.912460698735,0.000000000000000000
dymvaloper1fy8uv0aqr7t5uvhdus9qhg5myepagvrk7sct9x,Smart Stake 📈📊,1451,
dymvaloper158jtup3hqzyhm4mvl85m4wswkjwg4nft6s3j52,owlstake,2,
dymvaloper1ls3yrfn5te2gcc3mxcj5xpg07cfh6r3qn076vu,Cosmostaking,2,
dymvaloper1u9xeaqdjz3kky2ymdhdsn0ra5uy9tc3ezrzymt,Kiln,1,0.000000000000000000
dymvaloper173n9w966yuz9e43un3fvyf8wq4yp8yhkcvt3e7,SenseiNode,0,
dymvaloper1ngrdd47ngyfewld7djqs5p8xvas8znnpxv44hh,enzifiri,0,
dymvaloper1n5lavsd8qhtfwr5w4svd68kvu5s9gjxs50jqts,monivong,0,
dymvaloper1s60cwqtxxa2c5srqh886rt9v9m6w9q4nwyr990,intruder,0,
dymvaloper1nmmm3hg5yke99k2x3ff7djtxfkj5f4gkt74a3q,0xHub,0,
dymvaloper1xr6j9zepn3vwlvavzkjc20gt5gx6rudmnftpuu,bigbossmum_577764-1,0,
dymvaloper1gkq6zsdzuf0gnah7h8lwfqfhh3qt5uthws2599,🐱KittyVerse🐱,0,
dymvaloper1gew0wjyl2praxsu8n3fq939hfchtrymeapue7k,StakeCapital,0,
dymvaloper1hnjgqfupe7xy5cmjffu56fkpu4uva9sluh7mkh,molla202,0,
dymvaloper1kugynr06tvqxlgqqv4cx6umdn087mc0qdqwznt,Sanchezz,0,
dymvaloper1unpjfks76h7attl2326hz27lpuvhj33nexn7qu,tekin86,0,
dymvaloper1klq6n72844pq4pwqg9cwr34y997fn5wtx3y25f,WhisperNode 🤐,0,
dymvaloper1x4dhky07zxuaew2ru7tgvtd68vjk3x56w5p5lh,The_Cybernetics,0,
dymvaloper122n2r4f0y6ud5d4s7hlw9pjxuskjlc4x4zrjsy,JW Node,0,
dymvaloper1h2gtpt759se852squgywf5zl2jv9q6qsxj3e0h,jardeux,0,
dymvaloper1ufc9rudgvh7fh29p7pazld3zxt2tnpe4knwr6z,Equinox,0,
