operator,name,totalStake,reward
dymvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98tnj5qa,Kahuna,6607170.996289198,9029.394774732892837565
dymvaloper1vsef0kw7ng03w5evv6s3wzcf2nce85zccj44r4,Node.Monster,5733700.703623859,6410.336714652555108670
dymvaloper1pnt0h7q2htmmxprdxgwx9qkatv8slydc2gekpg,polkachu.com,5430518.421871048,4297.293383518364863122
dymvaloper1ema6flggqeakw3795cawttxfjspa48l4x0e2mh,Chorus One,5203415.167015283,2873.000000000000002501
dymvaloper1zx4p8utcjlzj2xuksxnvcj4r3cvdu2cxaqyn60,Enigma,4484634.482852518,2445.477884546493251260
dymvaloper15ck9au82yp6rz36gvfnx3w5zpgspguttuvw5z8,Keplr,3629372.6198792923,5902.009589480581762234
dymvaloper1swmv950astgu5k2j6jdkshhflqpq6yjfexed0y,ValiDAO,3602494.3398813936,6588.000000000000001806
dymvaloper1m6qqexve6afkr8v25895ccjegc0k2zeladeyhh,Encode Club,3503108.3430914157,1376.000000000000001376
dymvaloper1s994z2zh3w5erccv38k0h962avesgcfznrxkfs,Nocturnal Labs,3488092.795942186,3598.522760866182802480
dymvaloper1h7222cz3y7hh9u9fym73a6xqw6keggkwgsq39a,KudasaiJP,3418511.9273219137,2500.433807123959833022
dymvaloper17kmuknu4f3sqfhqtzpx0znnz3nuh5slwcqz6cg,P2P.ORG,3169726.7173970505,3465.881783154665527198
dymvaloper127eg9tu95jqvphdz287qu00wcteqqj4h70eh8f,Range,3003312.476489942,1233.706626601429268015
dymvaloper1l6j00uq22yf09yxju8mkx4c2kk7a6h42w6sc8t,Swiss Staking,2973490.402245819,3466.001729116033580432
dymvaloper1yhzdxg49u0ce2e8pkagf6vlz6j3uhr8vdapfs0,Imperator.co,2789617.843571262,2447.000000000000001352
dymvaloper10xs07qjkgv94rh6mhm6jppfeq79xf2j83ltw00,Samanvay,2654244.6494513433,1379.432298702191984099
dymvaloper1p7yzq8ltesa785yhq227urqcmfthvujy9v0srz,Forbole,2440664.6711260923,1200.598462895331194968
dymvaloper1vmzs5lq0kanz96nmr86d05kx4y3nrhsshn6lqa,Stakecito,2362547.8694455526,2367.366542243781776341
dymvaloper1skc8aut895jvg4hdxx7q89sus5x63ede6erjkj,NacionCrypto - Parceros,2170597.451914947,3821.000000000000001049
dymvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57za0rqa4, Lavender.Five Nodes 🐝,2026715.0671204138,1211.077420327072245917
dymvaloper12qeeprgtt42ujha56pp4kcnv0hpfy0kgvzwqef,Qubelabs,1712894.4393899245,1277.156126876354244908
dymvaloper1t7fxprq2m4p39u66knge4t6ftw3c8vqremwuuy,P-OPS Team,1636760.5924504816,3668.000000000000000857
dymvaloper14zatq4jagqtm9ejgvglnv0t364d88u80h99m64,Frens (🤝 🤝),1612867.534077399,2758.000000000000000779
dymvaloper1hpxp6c4vqnmcuyea437cxndnz0k8y6ag3cxsua,HFA X Defi Dojo,1367685.866122946,1541.267937503874158447
dymvaloper1sadsshcnm9xxln6g6wewhxfh7tj6mhdyvrfpnu,HoodRun,1319454.63093655,1149.494245985797124734
dymvaloper1tvn903vynfslcfy5jvwt2n667vunx4y8qxrsf5,Bro_n_Bro,1260895.4382374373,698.134071064414023643
dymvaloper19w9y9sj2h87n35jdeclhgpujyh4wr7pkgtrymh,Staking4All,1213127.7008431552,1080.000000000000000608
dymvaloper15un289g5slwzt77cpww53454lthfalpm3gsap0,Inter Blockchain Services,1172851.6788893086,603.825258241480345455
dymvaloper1kve2h033l0076emw2agvj4z5d2c7f98809mclz,Brightlystake,1133456.5654344247,1903.000000000000000549
dymvaloper18mg35pdmzv52ukqznfetatj0v9p94w9smnp9yd,PathrockNetwork,1118079.1756625704,1129.952215720665743904
dymvaloper1c6fykjedylh76ual2eymhdf0elqthmgke6lx2p,Wave,1095501.3760469113,707.000000000000000538
dymvaloper1np8k8qumgekmj75pjz5rcqf483v9rlfxhjfnaq,silent,1068151.9867972953,1153.000000000000000522
dymvaloper192a6ttzqxu9hcmm6lh6nrv9jx7am27j9q7cyau,✅ CryptoCrew Validators,1058214.015917459,1609.000000000000000539
dymvaloper1eq8un3tcrhd85s39jlc734epqc2euzvzewuzg3,BwareLabs,1050575.3057199707,585.213427705839766111
dymvaloper1pex4h49yyp6ypcaffjw54kqdfh68valv7ljpgu,NakoTurk,1036869.7831467609,2102.057344194195777847
dymvaloper14hgapjkvp53fvpsu8exfe4c76z7wje6kkej429,kooltek68,968154.0485772981,1330.864676616809668743
dymvaloper1ycsjsqqucdyvl2560y7y2yhfjaj0vvta4v7hm3,01node,967015.2678556737,712.000000000000000468
dymvaloper1th3wvhwjm9nn46a735gv37508hua8p9ekkz7f8,BoJack,962637.6703188001,477.738216998112000548
dymvaloper1lsjs7pwll7pqm40namkyx3e5qdwg0v0swrshud,POSTHUMAN | StakeDrop,957924.1979774362,521.963411261925043645
dymvaloper16ltrfvx4d707vnmg7saaduedr647rcmj3gxsyt, kjnodes.com 🦄,902052.8779191441,607.645047653015237273
dymvaloper1en26ajexy4zvm6gpvfpyukuvvzmes20nvjzzpe,BinanceNode,901966.8731127993,428.000000000000000428
dymvaloper1vtf9ytvqg8k7n3hx7rt7fezktg7przxmeduldc,AVIAONE.com 🟢,897100.5002503211,466.078741460287624977
dymvaloper1ywytnstry8v5ltd5z403edqplguejs7mqpe52l,Provalidator,870404.0927059944,904.866243227868072488
dymvaloper1gd3n56lfg5nc7fgzsk7elzyl8d4nk8cuy4kprg,NIM NETWORK,824511.6034352725,527.744816788579556727
dymvaloper1h6tsxct5wy62d5yvaenkysywrz42thp3nma052,Moonlet,816648.1730909911,1401.000000000000000395
dymvaloper1n7g5mymqankqqvdt6nc9qt89vrjs899kunflht,HashKey Cloud,805551.4397040316,2503.000000000000000778
dymvaloper15yh22qgvswsa4hg7k3ga8759m5s56a8mur5lls,Staked,793774.7639788779,336.995327121769953833
dymvaloper1p3rmldcg8tpk26p67zv6z7u56yhtl2zsyfj8mx,Kalia Network,769582.9109398731,696.123382720503710389
dymvaloper1thw8t8skc07sj5fyh9ggw4qachft6h8p9h4qwv,Huginn,765718.8915880206,414.065017372585356362
dymvaloper1j9srl2kx3g7jkzd9zdekp48nha8zvlj46ac0vc,Restake,754441.1581827055,1361.000000000000000657
dymvaloper1z8dewhura5yswqevj6733yaae0v0lhgp4uh7nq,Nodes.Guru,716457.5365602367,1467.825418407613585430
dymvaloper1vgptdq22lpjcdeh9a5fp29uzf3xuw93kl2pa3c,StingRay,714762.597365048,367.422312917838820864
dymvaloper1amxp0k0hg4edrxg85v07t9ka2tfuhamhldgf8e,🔥STAVR🔥 REStake ON✅,712592.2559597207,355.614363595145060160
dymvaloper16eu7dmkxrtq5207tyudx8agnlu8k5qua7vqs4y,Active Nodes,711814.1251085938,823.031109562210820478
dymvaloper1ptqatglfxu7c9nnu30fr4v0j9k3h35sd2zh7nd,Meria,697656.5370063947,779.014824888572928208
dymvaloper1xt4rtmvqq3pavwjqdgxh74ppczfj2h084rj58s,Coinstamp,684499.7012211115,778.214827603732174146
dymvaloper1fg7n4w7ffg7vdn5kuaesfkpsg69dyjkgeutq3y,Crosnest,668668.3320170857,666.924441769517691032
dymvaloper128sljm393cl62zwttfdkm65pkaz56gt0zf79sp,Pro-Nodes75,664016.6162128858,526.352467997350937607
dymvaloper1p87xgcekkkpp783xl5wu48p0dw2p2duru5ul9n,CoinHunters,660106.2037222881,414.759421853388111483
dymvaloper19ht2v27n4uw37x3jp8pdkwccs26l8zxfe0tjwp,SECARD,604053.7792543108,609.453283309344224476
dymvaloper12dcwljddj8u4402lt08quyxvh6vh7aj5umujct,Lefey,598256.1474029268,299.007270666758345847
dymvaloper17pnxdyj9th042zfk9ehxwk5hn3hxz2frvysm3k,ContributionDAO,594828.284504333,792.000000000000000285
dymvaloper1xlnlh2uxsg3wl0skudqeeykkh4ku69jeaw6n9l,Rues,587731.5367789484,680.511754352669445207
dymvaloper1c8c8a7en2qffh83mqw0t2fq7ey7ln5l765qmhd,AutoStake 🛡️ Slash Protected,584934.1157950675,391.155787420453739163
dymvaloper1mgu88mkl88q5l9h6wvzus7ul2fc263g4hpt2mj,VNBNODE,556104.5061091867,405.652558345750909891
dymvaloper1jdspdmphxkn4mjvpfxz4wemwz9lecvf0wguats,TAKESHI,529017.0572384561,263.186480013606104971
dymvaloper1cxgzx0e4w2ryalgtee2yfqwppg4xgfdy63p4h0,NODEJUMPER,526349.1780088546,347.208336194519828609
dymvaloper1ta56hcqaxj55wu8emarnw090gk5uq4366uz572,[NODERS],511927.45467699063,432.906489309394668089
dymvaloper1d6frzdlgq8tq5hsmpty7hcnl0jf9q3pjcgz2t6,AgoraNodes,509511.0825653698,972.893570231676213996
dymvaloper1t69jjaa75suk35eda0fd2zjpqkr6qq4jjl87pq,jayjay,496538.5900811227,395.825159174873195819
dymvaloper1qy47z0x6umvjpejvvp32red2qvkcc4jgvel5vz,Tecnodes,483243.8551028443,245.526774738027843601
dymvaloper139fgwkjyxz8056mqrf3gqfm39wenkvv4z0sah2,BloClick,478887.2320964708,240.997138277302233992
dymvaloper1rfvyaaz3vudpsgjn6rtrjh85t0fjrggxr32nce,Stake&Relax 🦥,474382.71674329304,382.944729795956789716
dymvaloper1dg73hcnt00uhsuffakkjyth8qz2un40486h92f,1ce,470736.52076130064,252.224023645780518266
dymvaloper14dma5d4fyk4jpyqnq3gu3u3amyqczn0jzfrws2,Allnodes,411548.0482966553,414.000000000000000201
dymvaloper1her95p3up7kf4eqprd0hmdn8w860w87qkecmmm,Kynraze,400537.0724147238,355.367612806373543233
dymvaloper18sz4e4ahphh9mjj62gug20h2ka0g5e5pajcmz9,⭐️ PPNV Service ⭐️,372901.9325760432,401.069338457433789188
dymvaloper1pncst8xyy86956pgjejk4yfnn7ls89dzhkmw5f,Jaha,345739.50001860975,201.093429287169450252
dymvaloper127chaf96mtdz33aqqnqmgnxtuas9d78pdalr5j,CroutonDigital,340027.8137301617,316.579869097936982756
dymvaloper1dq745p6w7juw6s8xwh8xethfxwxn9uv0efu3cr,deNodes,328914.73403160437,60.512945563920654982
dymvaloper1e34nfdhhk7t5lh37shj4fymrhne9hs5mcth3h8,F5 Nodes,173131,4.000000000000000000
dymvaloper1nk4vsmte3yr4ku28cr56xlgfvaz058fn49hkxa,Hexnodes,19117.79847719555,51.118708746473084209
dymvaloper1qlurl7qwvv8whj46h29pzej0ymqn7ts0ct7459,StakeUp,5152.005954615331,0.000000000000000000
dymvaloper1fy8uv0aqr7t5uvhdus9qhg5myepagvrk7sct9x,Smart Stake 📈📊,1451,
dymvaloper1u9xeaqdjz3kky2ymdhdsn0ra5uy9tc3ezrzymt,Kiln,1,0.000000000000000000
dymvaloper173n9w966yuz9e43un3fvyf8wq4yp8yhkcvt3e7,SenseiNode,0,
dymvaloper122n2r4f0y6ud5d4s7hlw9pjxuskjlc4x4zrjsy,JW Node,0,
dymvaloper1h2gtpt759se852squgywf5zl2jv9q6qsxj3e0h,jardeux,0,
dymvaloper1ufc9rudgvh7fh29p7pazld3zxt2tnpe4knwr6z,Equinox,0,
dymvaloper1n5lavsd8qhtfwr5w4svd68kvu5s9gjxs50jqts,monivong,0,
dymvaloper1s60cwqtxxa2c5srqh886rt9v9m6w9q4nwyr990,intruder,0,
dymvaloper1ngrdd47ngyfewld7djqs5p8xvas8znnpxv44hh,enzifiri,0,
dymvaloper1nmmm3hg5yke99k2x3ff7djtxfkj5f4gkt74a3q,0xHub,0,
dymvaloper1xr6j9zepn3vwlvavzkjc20gt5gx6rudmnftpuu,bigbossmum_577764-1,0,
dymvaloper1gkq6zsdzuf0gnah7h8lwfqfhh3qt5uthws2599,🐱KittyVerse🐱,0,
dymvaloper158jtup3hqzyhm4mvl85m4wswkjwg4nft6s3j52,owlstake,0,
dymvaloper1hnjgqfupe7xy5cmjffu56fkpu4uva9sluh7mkh,molla202,0,
dymvaloper1gew0wjyl2praxsu8n3fq939hfchtrymeapue7k,StakeCapital,0,
dymvaloper1kugynr06tvqxlgqqv4cx6umdn087mc0qdqwznt,Sanchezz,0,
dymvaloper1ls3yrfn5te2gcc3mxcj5xpg07cfh6r3qn076vu,Cosmostaking,0,
dymvaloper147x6wpqs9gm7zdhm5kv86sz69040764nrywad6,Fault Tolerance,0,
dymvaloper1unpjfks76h7attl2326hz27lpuvhj33nexn7qu,tekin86,0,
dymvaloper1klq6n72844pq4pwqg9cwr34y997fn5wtx3y25f,WhisperNode 🤐,0,
dymvaloper1x4dhky07zxuaew2ru7tgvtd68vjk3x56w5p5lh,The_Cybernetics,0,
